         19686 function calls (19009 primitive calls) in 0.063 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/dtypes/dtypes.py:1454(__init__)
        4    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_parser.py:77(__init__)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/warnings.py:503(__exit__)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pyarrow/pandas_compat.py:1040(_pandas_type_to_numpy_type)
        6    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/indexes/extension.py:67(fget)
        2    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pyarrow/vendored/version.py:130(__ge__)
        4    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/enum.py:1292(value)
        8    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        3    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/internals/blocks.py:1249(shape)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/dtypes/base.py:549(find)
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:986(create_module)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/arrays/datetimelike.py:390(_get_getitem_freq)
        5    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:5144(_values)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/arrays/numpy_.py:153(__array__)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/concurrent/futures/_base.py:569(Executor)
        7    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/numpy/_core/multiarray.py:1089(copyto)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/dtypes/common.py:1040(needs_i8_conversion)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pyarrow/vendored/version.py:17(InfinityType)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/arrays/datetimes.py:2310(_construct_from_dt64_naive)
        1    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/dtypes/missing.py:673(na_value_for_dtype)
        6    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/generic.py:363(attrs)
       11    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/enum.py:1185(__init__)
       11    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/enum.py:251(__init__)
        6    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/util/version/__init__.py:470(_parse_letter_version)
        4    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/internals/managers.py:246(items)
        3    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:388(__subclasshook__)
        2    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/dtypes/common.py:529(is_string_or_object_np_dtype)
        2    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/dtypes/common.py:1194(<lambda>)
        4    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/arrays/datetimelike.py:2043(freq)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pyarrow/vendored/version.py:49(NegativeInfinityType)
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/enum.py:828(__members__)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_parser.py:100(checkgroup)
        3    0.000    0.000    0.000    0.000 {built-in method sys._getframemodulename}
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/compat/_optional.py:74(get_version)
        2    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/dtypes/common.py:123(<lambda>)
        6    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/flags.py:55(allows_duplicate_labels)
        6    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/numpy/_core/multiarray.py:161(concatenate)
        2    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/dtypes/common.py:121(classes)
        6    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:6672(_maybe_cast_indexer)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/concurrent/futures/_base.py:74(_AsCompletedWaiter)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/concurrent/futures/_base.py:111(_AllCompletedWaiter)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_parser.py:312(_class_escape)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/util/version/__init__.py:149(__lt__)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py:208(_checkLevel)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/concurrent/futures/_base.py:59(_Waiter)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pyarrow/vendored/version.py:104(_BaseVersion)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/arrays/datetimes.py:103(tz_to_dtype)
        3    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/internals/blocks.py:718(dtype)
        1    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pyarrow/vendored/version.py:478(_parse_local_version)
        7    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/base.py:363(ndim)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/util/_validators.py:450(check_dtype_backend)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:540(<genexpr>)
        4    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/series.py:660(_constructor)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py:811(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup_error}
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/construction.py:688(_sanitize_non_ordered)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/concurrent/futures/_base.py:96(_FirstCompletedWaiter)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/concurrent/futures/_base.py:141(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/arrays/datetimelike.py:2063(_maybe_pin_freq)
        2    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:974(dtype)
        4    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/util/version/__init__.py:534(<lambda>)
        2    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/util/version/__init__.py:508(_parse_local_version)
        2    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:1671(name)
        5    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/series.py:1480(_clear_item_cache)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py:1317(__init__)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/io/common.py:1165(_is_binary_mode)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/warnings.py:456(__init__)
        3    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py:2776(_max_dispatcher)
        1    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/dtypes/inference.py:141(is_re)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/base.py:159(_freeze)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pyarrow/vendored/version.py:98(InvalidVersion)
        3    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        3    0.000    0.000    0.000    0.000 {built-in method sys.getrefcount}
        2    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/urllib/parse.py:108(_noop)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py:1776(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/indexes/range.py:216(_validate_dtype)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/arrays/arrow/extension_types.py:138(patch_pyarrow)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/arrays/arrow/extension_types.py:75(subtype)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/concurrent/futures/_base.py:49(CancelledError)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/concurrent/futures/_base.py:55(InvalidStateError)
        1    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/common.py:192(<genexpr>)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/concurrent/futures/thread.py:115(BrokenThreadPool)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/concurrent/futures/_base.py:45(Error)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_parser.py:103(checklookbehindgroup)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py:2508(_all_dispatcher)
        1    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/urllib/parse.py:421(_checknetloc)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/logging/__init__.py:1369(disable)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/arrays/arrow/extension_types.py:28(freq)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/core/arrays/arrow/extension_types.py:79(closed)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/concurrent/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/concurrent/futures/_base.py:651(BrokenExecutor)
        1    0.000    0.000    0.000    0.000 /Users/joshuasigma/Documents/Sigma/museum-dannyGs-codedungeon/.venv/lib/python3.12/site-packages/pandas/io/common.py:550(infer_compression)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)


